course_id,course_name,category,teacher,description
C_696968,生活英语读写,未标注,MOOCCubeX,以读促写，以写辅读！掌握正确的阅读技巧和写作技巧，让你实现一次英语读写的飞跃！
C_1924175,Tsinghua Global Summer School 2020（简版）,未标注,MOOCCubeX,"Tsinghua’s first-ever virtual summer school, Toward a Post-pandemic World, will offer global leaders of tomorrow a unique interdisciplinary platform to be immersed and inspired."
C_1924709,网络安全博弈之路,未标注,MOOCCubeX,信息化和智能化的发展，为人类社会带来了巨大变革，同时也引入了安全与隐私问题，对个人、企业及国家都造成了重大影响。网络空间成为陆海空天之后的第五空间，面临着日益严峻的安全威胁。本报告将介绍网络安全轶事和黑客文化，简要科普网络安全博弈的原理，进而介绍网络安全博弈的部分研究进展和发展趋势。
C_1924714,21考研数学系统班秋冬季（数学一、三）,未标注,MOOCCubeX,21考研数学系统班秋冬季（数学一、三）
C_1924736,21考研数学系统班秋冬季（数学二）,未标注,MOOCCubeX,21考研数学系统班秋冬季（数学二）
C_1925892,时尚买手训练营,未标注,MOOCCubeX,"      时尚买手在国内外发展迅速，是服装设计、时尚管理、国际贸易、商务英语等专业很多毕业生的首选职业之一。时尚买手影响着从商品设计到店铺终端的整个过程，需要较高的综合能力，因为时尚买手是一个企业或品牌商业成败的核心人物，不仅需要时尚常识，管理和沟通能力，还需要商业头脑和强大的数据分析能力，而外企或与外企合作的品牌或企业对其买手的英语能力要求非常高。 
     《时尚买手训练营（双语）》课程汇聚了具备丰富经验的高校教师和时尚精英买手，讲解时尚买手基本理论、核心买货数据、货品规划、供应链管理、时尚流行趋势等内容，为同学们带来不同的视角与方法论，提升专业英语能力，助力大家入门时尚买手的学习，拥有成为优秀的初级买手机会。
      如果你热爱时尚，热爱货品，热爱通过数据平衡艺术与商业，那就快快入营吧！
"
C_1925894,蓝色地球,未标注,MOOCCubeX,"同学们，你们想知道46亿年以来，我们的蓝色地球家园是经历了怎样的时空变幻，沧海桑田吗？
你们想翻开地球历史书的书页，看看精美的“书签”和珍贵的宝石吗？
地壳是怎么运动的才会有今天看到的山川河海？
青藏高原的隆升对于我们有什么影响？
为什么在鸣沙山旁会有一汪月牙泉相伴吗？
怎样给地球做CT呢？
地球的“结界”在哪里？
欢迎来我们《蓝色地球》课堂！"
C_1925896,版式设计,未标注,MOOCCubeX,        版式设计是视觉传达设计中的一个组成部分，是视觉传达设计的重要环节。版式设计要调动各类视觉元素进行形式上的组合排列，但更重要的是版式上新颖的创意和个性化的表现，同时能够强化形式和内容的互动关系，以期全新的视觉效果。同时要求学生通过大量的实践训练达到解决复杂设计能力的要求。训练调动各类视觉元素进行形式上的组合排列，同时能够强化形式和内容的互动关系，以期表现出全新的视觉效果。通过对本课程的学习与实践，可以使学生能够熟练的掌握版面结构安排，创造新的视觉表现。并享受追求艺术审美的过程，最终达到给人以形式美感和视觉享受的目的。
C_1925897,农药学,未标注,MOOCCubeX,    农药是人类与有害生物斗争的法宝，更是世界粮食安全生产和人类健康生活的保障，在病、虫、草、鼠等有害生物的综合治理中具有不可替代的作用。《农药学》是植保专业本科生的专业核心课，同时也是农学、园艺和林学等专业的必修或选修课，具有农业化学与生物学、环境科学、农学等学科交叉特点，兼备理论性和实践性，对从事农药研发、推广应用、流通管理等领域的专业人员和科技工作者也具有较强的学习和参考价值。开启农药学课程学习，中国农业大学植物保护学院二级教授领衔教学团队，将带你一起领略农药学这一交叉学科的风采！
C_1925903,数学分析II,未标注,MOOCCubeX,数学分析Ⅱ的MOOC课程主要讲述了“求和”，既有连续的积分，又有离散的级数。内容涵盖了定积分及其应用，反常积分，数项级数，函数列与函数项级数，幂级数，傅里叶级数。本课程既有定积分的可积性，又有各种级数的收敛性。内容分散，充满了挑战，同学们，你们准备好了吗？
C_1925905,Microbiology,未标注,MOOCCubeX,"Microbes are the most abundant organisms on earth and have great impact on other areas of biology and general human welfare. Who and where are they, what do they do, and how? You will learn it from this course."
C_1925908,Traditional Chinese Medicine · Acupuncture and Moxibustion,未标注,MOOCCubeX,"Do you also want to treat diseases with acupuncture？In this course, we invited 12 teachers majoring in acupuncture and moxibustion to explain the knowledge of acupuncture and moxibustion.Both the theory and the application of acupuncture and moxibustion are explained in detail in this course.You will be able to gain a lot from this course.Let's start the learning journey."
C_1925909,Chinese Literature,未标注,MOOCCubeX,"In this course，we set up nine theme-based units，select Chinese classic literary works to guide you to appreciate the essence of Chinese literature and experience the charm of Chinese culture. This course combines history with modernity, connects China with the world, and will help you understand China better."
C_1925910,Surgery,未标注,MOOCCubeX,"Surgeons are called dancers on the tip of the lancet.They run between life and death day by day,and creating miracle in life one by one.They performed the Hippocratic oath with high responsibility and masterly skill, and highly regard multi-discipline cooperation and multimodality therapies.Do you want to join us as a surgeon or do you want to know the mysterious Surgery?Now welcome to join us if your answer is yes. This course is the quickest and best way for you to get into Surgery."
C_1925911,Creative Writing,未标注,MOOCCubeX,"Welcome to your creative writing class! Together we are sharing a remarkable journey. It’s a journey of self-discovery leading to self-expression. By becoming better writers, we improve our ability to communicate ideas and emotions to others. That is our goal in creative writing: to connect to ourselves and to connect with others. "
C_1928986,计算机图形学,未标注,MOOCCubeX,    广告指引你消费     游戏带动你娱乐     虚拟现实太缥缈     增强现实很疯狂     学懂弄通图形学     信手拈来随你意
C_1940647,财务分析与财务管理,未标注,MOOCCubeX,"在《财务分析与决策》这门课中，我们用财务语言解构了企业价值的创造过程，知道了企业的目标是什么，什么是“好”企业。

而《财务分析与财务管理》这门课则将揭示，如何运用财务手段提升企业创造价值的能力，帮助学习者从财务角度理解如何将企业做得更好，并具备在企业投资、并购和融资中做出正确决策的能力。"
C_1940999,四级高分过线系统班,未标注,MOOCCubeX,陈正康主讲60课时，全题型精讲，带你轻松考四级！
C_1941018,六级高分过线系统班,未标注,MOOCCubeX,陈正康主讲60课时，全题型精讲，带你轻松考六级！
C_1941101,英语科技文献阅读,未标注,MOOCCubeX,本课程以英语科技文献介绍和阅读技巧为主，介绍一些与英语科技文献相关的知识、英语科技文献的语言和语篇特征，以帮助学生掌握英语科技文献的阅读技巧，能够进行快速有效的文献阅读。
C_1864381,时空大数据分析和挖掘实战,未标注,MOOCCubeX,本课程内容围绕滴滴等打车平台产生的网约车订单轨迹数据，对数据进行分析挖掘，以实例讲解滴滴等打车平台如何给用户和司机匹配订单，以及各类地图导航软件如何预测出行时间。
C_1944717,Dancing with the Graver-Appreciation and Application of Yunnan Irreproducible Woodcut Prints,未标注,MOOCCubeX,"This is a special art of printmaking, which was produced and erupted in the Yunnan Province of China in groups. It has a perfect academic level for professionals and has strong public affinity. IWP is easy to learn. If you are a printmaker, you can get inspiration from it. Even without the foundation of painting, you can learn how to make IWP. You will never regret once you attend our course which could improve your aesthetics, open your mind, or at least color your daily life!"
C_1944722,数据通信与计算机网络,未标注,MOOCCubeX,网心独运，精彩由你！
C_1944726,电磁场与波,未标注,MOOCCubeX,西安交通大学“电磁场与波”课程为国家精品课程。“电磁场与波”MOOC主讲人包括高等学校电磁场教学与教材研究会理事长马西奎教授和秘书长邹建龙等多位电磁场老师。“电磁场与波”MOOC采用知识点精讲和课堂实录相结合的方式。通过本门MOOC，将解答学习难点，深入理解和掌握电磁场的分析和计算方法。
C_1944729,实用针灸学——经络养生与康复,未标注,MOOCCubeX,本课程是一门着眼于实用、面向大众的针灸科普课程。课程目标不仅是科普中医经络知识，更重要的是能让学员通过学习，能自行使用经络和简单的针灸技术调理自己的身体，处理一些常见的小病，提高生活质量。课程教学上注重通俗化，讲解由浅入深，图文并茂，并且全部操作都有真人演示，通俗易懂，直观明了。而在内容编排上，引入中医基础入门知识，在针灸操作技术的选择上也兼顾易学和实用，普通人群也可以轻松掌握。总之，学习本课程不需要担心没有基础，我们会带你逐层深入学习针灸养生防病，你所担心的，我们都帮你想好了。
C_1816152,临床伦理与科研道德,未标注,MOOCCubeX,当代医学研究和临床工作存在大量社会、伦理和法律问题。如何面对这些问题？怎样才能顺利开展科学研究和临床实践？请学习《临床伦理和科研道德》课程。通过学习，你能够了解国际、国内有关临床和研究道德规范；掌握临床和研究伦理审查的基本要求；训练临床和科研伦理思维能力，应对和处理有关临床医学伦理难题，处理申报科研课题、开展研究以及发表科研成果过程中的有关伦理问题；还能够提高人文科技素养，规范学术道德，提升职业精神。
C_1816033,骨科相关研究进展,未标注,MOOCCubeX,本课程面向选择骨科专业的研究生及对骨科有兴趣的高年级本科生。为学生讲授目前骨科基础与临床领域的最新研究和进展。使学生熟悉自己专业的前沿知识，并拓宽视野思路，有助于其科研工作的开展，也为其临床工作带来一定经验，使其在接触临床工作之前就对目前骨科常见新技术有所了解。
C_1907726,高级护理管理实践,未标注,MOOCCubeX,通过本课程的学习学生高效掌握基本护理管理理论，并具备了解决基本的临床护理管理问题的能力，学生反馈课程内容丰富，临床老师结合案例教学使得课程生动有趣，提升学习兴趣，并且课程内容和护理专业具有密切关系，课程内容具有实用价值。 课程优势劣势：优势：本课程运用信息技术在课程体系、教学内容和教学方法等方面进行了改革。在课程体系和教学内容方面：课程教材使用姜小鹰、李继平主编的《护理管理理论与实践》，包括理论与实践两大板块。在注重理论知识学习的同时，更加注重与实践的结合，注重案例的分享，增加实践机会。由临床护理管理专家参与授课，使管理知识与护理临床案列象结合，促使理论转化为实践。在教学方法方面:以学生的能力训导作为主导，采用小组合作学习法、PBL教学法、CBL教学法、情境模拟教学与多媒体技术等多种教学方法联合教学，并充分发挥现代信息技术的独特优势，完善传统时期多媒体等一般信息技术应用领域中的不足，提高教学效率。 劣势：授课时间相对较短，部分内容不能进一步深入讲解，需学习者课下自行钻研，增强课程学习。
C_956128,肝硬化门脉高压热点问题解读,未标注,MOOCCubeX,门脉高压热点问题解读
C_1944971,理论和实践：自然语言处理,未标注,MOOCCubeX,理论和实践：自然语言处理
C_1974389,22考研英语一高分系统班,未标注,MOOCCubeX,康哥主讲，阶梯式提分，考研英语高分必备。
C_1742805,C++编程训练营,未标注,MOOCCubeX,立足全新的教学模式，导师+助教手把手带学，贴心班主任全程督学，解决0-1岁C++工程师不会学、学不会的问题。
C_1980010,22考研英语二高分系统班,未标注,MOOCCubeX,康哥主讲，阶梯式提分，考研英语高分必备。
C_1992929,运动训练学,未标注,MOOCCubeX,运动训练学课程是体育学课程体系中的一门重要课程，是体育教育、运动训练、社会体育、运动人体科学等专业的核心课程之一。该课程以一般训练学的理论知识为核心，由运动训练的基本概念、基本原则和基本方法等42个知识点视频组成，分别由5位资深教授进行讲授。通过本课程学习，学生能够掌握运动训练的基本原理和基本方法，更好理解和把握运动训练规律，更好地将相关理论知识应用于专项运动实践，提高解决问题的能力，提升运动训练的科学化水平。
C_1992930,数字信号处理,未标注,MOOCCubeX,"数字处理技术正在日新月异的发展，已经成为促进现代科技探索利器。如今之所以受到各个行业、领域的关注，因为它已经融汇于不同领域和学科并随着各方向应用的拓展不断成长。通过本课程学习，可以掌握基础的理论知识的同时体会美轮美奂的数字信号的表示及变换的魅力。未来数字信号技术多以多维化计算机相关技术为支撑,将取得更为平稳、快速、安全等广泛发展。"
C_1992940,宪法学,未标注,MOOCCubeX,宪法学是限制公权力和保障公民基本权利的学问。就中国宪法学的发展而言，我们自近代以来经历了由君主制转向共和制的过程，最终于一九四九年建立了中华人民共和国。主权由皇帝归还给了人民。我们为了捍卫我们的主权、民主权利，通过宪法限制了公权力行使，保障了人民享有的权利。宪法学就是协调限权和保权之间矛盾的学问。
C_1992970,数学分析III,未标注,MOOCCubeX,数学分析III的MOOC课程涵盖了多元微积分的微分和积分、含参量积分、曲线和曲面积分。面向的是大学数学系的学生，内容和工科微积分类似，是数学分析课程中计算最多的一门。计算能力强的同学们，你准备好了吗？
C_1992980,自然语言处理训练营,未标注,MOOCCubeX,【争优秀 免费学】自然语言处理由清华刘知远老师主讲，涵盖NLP经典与前沿内容，特别设计6大实训，硕博助教守护你的学习，还有免安装云实验室助你任性跑模型！
C_1997524,职业伦理,未标注,MOOCCubeX,      移动社交媒体时代背景下，职业选择与发展路径的信息过载化、金钱绝对化、人性娱乐化现象越来越突出，导致青年学子在学术与职业生涯中面临越来越多的职业伦理问题。本课程由清华大学深圳国际研究生院职业伦理跨学科教学团队精心打造，通过深入浅出的理论探讨与鲜活生动的案例剖析，带领学习者成长为一名负责任创新、积极心理行动的职业伦理“实践家”。
C_2027893,机械制图（Ⅰ）,未标注,MOOCCubeX,        “一图胜千言”，机械制图课是一门教你如何绘制和阅读符合国标要求的机械图样的原理和方法的一门技术基础课。
C_2033958,工程伦理2.0,未标注,MOOCCubeX,工程伦理教育培养德才兼备的工程科技人才 
C_2038046,22考研数学一/三全程系统班,未标注,MOOCCubeX,22考研数学一/三全程系统班
C_2009301,中国马克思主义与当代,未标注,MOOCCubeX,掌握当代中国马克思主义的理论精髓 领悟当代中国马克思主义的真理力量 续写当代中国马克思主义的时代华章 争做当代中国马克思主义的使命传人 
C_2053613,科学研究方法与论文写作,未标注,MOOCCubeX,本课程以实用为目标，将所有知识点包含于科学研究、论文写作与论文发表三大教学模块中，夯实你学术生涯和事业发展的重要基础，让你拥有成功科研工作者的必备素质与优势。
C_2059279,工程制图（上）,未标注,MOOCCubeX,工程制图是研究绘制和阅读工程图样理论和方法的一门重要技术基础课程，在工程学科人才培养体系中占有重要地位。本课程以工程图的应用为切入点，以工程图的看图和画图为核心内容，学习由图线组成的“工程技术语言”。课程以现代工程应用为背景，旨在使学生掌握工程设计表达的基础知识和基本技能，是学习工程科学与技术的入门课程，也是培养空间想象能力和创新思维能力的重要载体。该课程适用于机械类和非机械类等各类本科或者专科专业学生选修。
C_2059286,AutoCAD软件应用,未标注,MOOCCubeX,专于机械设计、提升制图技能。
C_2059290,化工原理,未标注,MOOCCubeX,广东工业大学《化工原理》课程具有悠久的发展历程，1994年11月通过“全国化工原理指导委员会”评估，并被评为化工部优秀课程，1997年“化工原理课程建设与改革”获国家优秀教学成果二等奖，2000年被评为广东省优秀课程、2003年被评为广东省精品课程、2013年被评为广东省精品资源共享课。此次，化工原理在线课程对课程内容进行了重构，围绕核心知识点进行讲解。
C_2059291,导游知识与技能训练,未标注,MOOCCubeX,风吹不怕，雨也随行，风雨中的身影，烈日下的笑容；全力以赴，汗水相融，叙说上下千年，描绘美丽河山；先人后己，默默奉献，无愧短暂青春，赤子之心不变；真诚付出，迎来称赞，幸福心中蔓延，精彩人生瞬间。                                        专家学者携手国家金牌导游员为你讲述真正的导游故事，带你走近这群“最可爱的人”。
C_2059294,数学物理方程,未标注,MOOCCubeX,数学是科学研究的共同语言。世界是多元、变化的，万物都是随时-空变化而演化；如何科学、定量地刻划万物的演化呢？数学物理方程就是考虑这样问题的入门课程，科学研究有两大基本任务:一是从已知量推理未知量，也就是所谓的:从外围已知数据推算内在规律(边值问题)，另是从现在状态预测未来演化规律(始值问题、混合问题)，这正是数学物理方程所要研究本质所在。要明白现代物理学、要看清世界的演化规律，让我们一起从这里启航。我们的目标是提升自我：大胆设想、小心求证！
C_2059295,火针疗法临床应用,未标注,MOOCCubeX,一根针、一团火，一刺、一灼，出入之间可以决生死、除百病、济苍生。点燃火焰，对针进行灼烧，等到针头变得通红发亮的时候，快速对患者的患处或腧穴进行点刺，这种看上去非同一般的针刺术究竟是什么疗法？一烧一刺之间为什么又能够起到治疗疾病的作用呢？欢迎进入《火针疗法临床应用》课程的学习，跟随我们共同探求火针疗法针刺术的妙趣与真谛。
C_2059297,哲思与诗意——禅诗鉴赏与创作,未标注,MOOCCubeX,禅与诗的结合，开出了一朵朵智慧的奇葩，这是中国传统文化中的精髓。我们的课程“哲思与诗意——禅诗鉴赏与创作”，能使学生欣赏这一朵朵奇葩，并且指导学生创作出禅诗作品。
C_2059299,视觉传达与传播设计,未标注,MOOCCubeX,安徽工程大学艺术学院的视觉传达课程是从艺术设计、动画、工业设计的课程体系发展整合而成，使用该名称更能直观体现课程的内容和性质，更能体现课程的教学目的、方法与形式。
C_2059304,房屋建筑学,未标注,MOOCCubeX,       人们的生活与建筑空间息息相关。建筑其宗旨是满足人们生理与心理需要，创造理想的生存空间。建筑包括的一切人工环境，一方面是为了满足人们物质生活的需要而建造;另一方面各类建筑还应满足人们物质生活不同的艺术审美需求。每个国家和民族都有着代表自己的建筑风格以及建筑的样式。即使在我们潜意识里认为千差万别的房屋建筑，虽然其造型千差万别、功能也不尽相同，但只要通过仔细的对比与观察，你会发现其都有一些共同点存在着的。        同学，你想去发现这些共同点吗？你想知道一栋建筑是如何设计出来的吗？你想知道建筑是由哪些构件组成的吗？你想知道房屋构件的是如何构造的吗？《房屋建筑学》这门课程将为你一一揭晓答案。
C_2059314,Small Acupoints Help Your Health Better on,未标注,MOOCCubeX,"Small acupoints help your health better on course takes meridians as the mainline, and introduces commonly used acupoints of fourteen meridians and extra points, as well as commonly used acupoints in children's massage. The course introduces about 80 acupoints in detail of their names, meridians belonging to, positionings, indications and operation. For the learners, it is easy to understand and they can systemat master the knowledge and apply it in their daily life. "
C_2059315,Comprehensive Business English,未标注,MOOCCubeX,"Would you like to know some core business concepts and business terminology? Would you like to embrace the latest trends and ideas in business world? Would you like to enhance your business English communication skills and feel more confident in different international business situation? Then, this is the right course you are looking for.
Join us! You will have an opportunity to explore the business English world. "
C_2059321,Diagnostics,未标注,MOOCCubeX,"Q1: what is the first step to treat a patient? A1: accurate and prompt diagnosis Q2: How to make a diagnosis? A2: history taking, physical examination, lab test and accessory examination, clinical thinking. Diagnostics is a clinical science designed for students to learn how to talk with patients, how to perform their physical examinations, and apply clinical reasoning to understanding and assessing patients concerns."
C_2059323,Introduction to Artificial Intelligence,未标注,MOOCCubeX,"The importance of Artificial Intelligence and Machine Learning has been increasing as a growing number of companies are using these technologies to improve their products and services, evaluate their business models, and enhance their decision-making process. If you are interested in AI, if you want to understand AI, and if you want to know how to use AI algorithms to solve problems, join us!"
C_2063783,International Financial Management,未标注,MOOCCubeX,"International Financial Management opens a window for you to understand the global financial systems, markets and institutions. It focuses on the theoretical basis of international finance, practical operations of FX and currency derivative transactions, and various technical methods of FX risk management. It will help you not only skillfully master international financial theories and businesses, but also fluently communicate with international peers without obstacles in financial terminology expressions."
C_2093531,最优化方法,未标注,MOOCCubeX,本课程系统介绍了《最优化方法》的基本原理与核心方法，注重理论与应用相结合，倡导典型例题与考研真题共兼顾，内容涵盖线性规划、整数规划、非线性规划的基本概念与基本原理、无约束问题的最优化方法以及约束问题的最优化方法共五部分，适合高年级本科生以及在读研究生学习。
C_2095102,矩阵论及其应用,未标注,MOOCCubeX,本课程主要面向非数学专业的研究生，基于对课程体系和内容的精简优化，展现矩阵论基本知识、常用方法和典型应用，在大型计算和应用案例上力求先进，紧跟时代要求，提升知识的内涵和应用广度。
C_2097435,运动生物力学原理与应用,未标注,MOOCCubeX, 运动生物力学是生物力学的一个分支。运动生物力学是将体育运动中人体(或器械)运动规律结合力学和生物学的原理进行研究的一门学科，它主要涉及动作技术的分析与诊断、运动损伤的预防、运动训练规律的探索、运动器材装备的设计和改进以及神经、肌肉和骨骼对运动的适应性等问题。
C_2111790,22考研数学二全程系统班,未标注,MOOCCubeX,22考研数学二全程系统班
C_2141845,舞蹈鉴赏,未标注,MOOCCubeX,“舞蹈是生命情调最直接、最实质、最强烈、最单纯而又最充足的表现······”
C_2141847,政治经济学,未标注,MOOCCubeX,政治经济，社会之根本；真知灼见，经济之规律。马克思政治经济学理论划时代的研究铸就了其在人类伟大历史发展进程中最为辉煌的篇章。课程严密的逻辑、完整的体系，注重透过现象看本质的特点，将给您带来一种“豁然开朗”的体验。执着信仰、默默耕耘的专家学者通过“四维立体交互式教学法”将引领你缘事理、辨是非、洞世事。 
C_2141876,Road Subgrade and Pavement Engineering,未标注,MOOCCubeX,"&lt;Road Subgrade and Pavement Engineering&gt; is an important bilingual course. The homework, tests, and exams are all in English. Through this bilingual teaching, on the one hand, it enriches students’ professional vocabulary and expands their international knowledge. On the other hand, it cultivates students’ Chinese and English thinking and conversion ability to adapt to the future work environment."
C_2113371,卫生法——健康权利漫谈,未标注,MOOCCubeX,本课程以健康权为核心，以其基本权能为逻辑，对整个卫生法进行了提纲掣领式的分析。所谓“卫生”，作为护卫生命健康而言，指向的正是健康法益这个客体。同时，本课程将卫生法的重点置于医疗卫生领域，对于其他领域（例如道路交通事故）的伤害等问题（尽管也涉及到健康权）存而不论，以保持内容的紧凑性。
C_2171820,中国马克思主义与当代,未标注,MOOCCubeX,“中国马克思主义与当代”是博士研究生思想政治理论课必修课程。本课程观察分析进入新时代的中国与当代世界面临的重大理论和实践问题。有助于博士研究生坚持和运用当代中国马克思主义正确观察和认识当代中国和世界，不断提高运用当代中国马克思主义指导学术研究的能力。
C_2189666,组织学,未标注,MOOCCubeX,组织学是研究正常人体微细结构及其相关功能的学科。本课程的内容包含组织学的基本概念，人体的四种基本组织及循环系统、免疫系统、消化系统等多个系统的组织学知识，组织学是医学专业课程的基础课，也是临床医学等专业的必修课程。本课程的授课团队来自于清华大学医学院、北京大学基础医学院、北京大学医学部、首都医科大学基础医学院组胚教研室的8位有多年授课经验的组胚学教师，应该说本课程是北京三所医学高校的强强合作。
C_2199449,云南旅游文化之行,未标注,MOOCCubeX,"推介词：
作为中国旅游文化独特的一部分，大美云南，色彩绚丽，引得海内外旅游者纷至沓来！
     你想了解云南的旅游文化吗？你想成为一名英文导游吗？你想成为旅游文化的国际传播者吗？加入我们的课程《云南旅游文化之行（英文版）》，课程中的老师们就是你的向导，我们会带着你去解读大理的苍山洱海，丽江的小桥流水，石林的怪石嶙峋，恐龙谷真实的侏罗纪故事，香格里拉的藏区密境，还有很多你不知道的云南故事。我们一起旅行，让世界听到云南的声音！
大美云南的每一抹色彩都有独特的魅力: 红色是云南红土高原热情的味道；白色是高原皑皑雪山的空灵圣洁；绿色是热带雨林带来的富饶和希望；蓝色是祥云漫天的吉祥如意；金色是多项世界遗产的熠熠生辉！
    这里有探险者向往的高山峡谷，有连通中亚的商贸古镇，有人类学家关注的多民族生态；有摄影师赞叹的奇特光影，有地质学家公认的世界卡斯特精华；有美食家点赞的特色佳肴；还有欣欣向荣的国际会展！
       真诚地邀请你，和我们一起开启云南旅游文化之行！ Ready, let's  go!"
C_2199450,力学与生活,未标注,MOOCCubeX,用力学基本原理欣赏生活中的各种现象，分析人类生活与工程中的力学案例，学生能初步了解力学这门既古老又朝气蓬勃，既有系统理论又广泛应用的学科轮廓。
C_2199451,森林生态学,未标注,MOOCCubeX,"        一方水土养一方人，同样，不一样的水土也孕育了不一样的森林，这就是森林生态学中著名的森林地理现象。森林如同一只美丽的蝴蝶，是那样真实的客观存在，遵循其特定的规律出现。森林绝不是杂乱无章、随机堆积的生物个体群，它有着不可替代的、独特的结构和功能。人类社会要想可持续发展，必须也应当与自然、与森林和谐相处。
       各位亲爱的朋友，想要认识和了解多姿多彩的森林世界吗？森林深处到底有什么神秘的面纱等着我们揭开？那么，请大家跟随我们一起走进生机盎然、丰富多彩的森林之旅吧！让我们一起去追寻那天穹地阔的生态之美吧！"
C_2199453,智能证券投资,未标注,MOOCCubeX,       智能证券投资课程属于人工智能和证券投资的交叉学科，是研究提高人理性投资效率的学问。通过本课程的学习，使得学生能够熟悉智能投资的宏观层次结构；掌握智能投资阶段划分体系；具备将前沿人工智能理论及方法运用于实际证券投资问题的能力，如海量异构多源信息收集及处理、智能市场概率模型构建、投资效用计算、自动投资策略的生成执行及投资绩效评价等，从而在真实证券市场交易环境中能够设计并实现完整且具备理性的自动证券投资机器人，进一步培养学生对于人工智能及证券投资交叉科学的知识认知和实践能力。
C_934520,数据挖掘,未标注,MOOCCubeX,您想了解大数据吗，您想知道怎么利用大数据吗？来听这门课吧，生动的讲解，精彩的案例分析，带您解析智慧生活背后的原理。
C_2203228,电网络理论,未标注,MOOCCubeX,"《电网络理论》归纳、完善了本科电路理论，并引入部分现代网络理论知识，是电气工程学科硕士研究生的一门重要的专业选修课程。
"
C_2211915,（校内）学做小程序--云开发篇：近义词小程序,未标注,MOOCCubeX,"    微信小程序  云开发 实操 手把手
    本课程是由清华大学软件学院和乐享其约共同制作的微信小程序学习系列教程，由“乐享其约”资深项目经理、产品经理、前端和后端工程师主讲，微信团队担任技术顾问。通过“云开发的基本知识”、“产品原型设计”、“小程序前端实现”、“云开发后端接口开发”、“小程序对接接口”一步步教同学们如何“从无到有”完成一个小程序项目的开发。"
C_2218203,计算机组成原理与系统结构,未标注,MOOCCubeX,       硬件是软件的基石，对硬件的了解程度决定了软件开发人员对系统性能的挖掘水平。本课程主要采用自顶而下的方法详细讲述了计算机的内部结构和工作原理，从整机角度引入各模块（如总线、存储器、I/O、CPU）之前的关系，并通过讨论计算机发展中遇到的具体问题引入当前最新技术理论提出的背景，并借此给出当今计算机系统所采用的解决方案中涉及到的先进技术，着重强调硬件设计因素与应用软件在运行过程中的关系及影响，无论偏软或偏硬的计算机相关专业的同学都能从中获益。
C_2221551,创新的力量,未标注,MOOCCubeX,《创新的力量》课程旨在培养大学生的创新思维能力，提高学生发现问题和解决问题的能力，使学生正确掌握创造技法的应用，并在实践过程中应用相关创新方法解决问题，提高学生的创新意识和能力。
C_2221558,国际商务谈判与礼仪,未标注,MOOCCubeX,一封封邮件、一通通电话，凝练智慧与实力的商谈博弈孕育了国际商务谈判的生长点；一座座现代工厂，一家家外贸企业，对外开放每一个细胞单位集聚了国际商务谈判的成长线；一批批自由贸易试验区，一项项自由贸易协定，中国声音都向世界传递：谈，可以，中国开放大门会越开越大。智慧云端如同魔法师一样将最好的时代与最坏的时代巧妙中和，催了国际商务谈判的云网。以点连线、以线成面、以面汇网，激发出国际商务谈判蕴涵的恒久力量。国际商务谈判与礼仪课程为学习者提供一个具有吸引力的知识储备库，具有潜力的学习生态圈，具有活力的交流平台。
C_2221559,陕西导游英语,未标注,MOOCCubeX,"您想参观兵马俑，逛大唐不夜城，看不倒翁小姐姐吗？想品尝羊肉泡馍，饺子宴吗？想了解剪纸，皮影，耀州瓷吗？想当英文导游吗？如果想，那就学习本课程吧。
本课程由一线优秀英文导游，陕西美食专家及优秀的教师共同拍摄。课程采用实景拍摄，动画展示等多种方式呈现课程内容，并配有中英文字幕，内容生动有趣，好学易学。"
C_2221573,微生物学,未标注,MOOCCubeX,微生物的生物学特性，微生物在药学中的应用。
C_2221589,Calculus Ⅰ,未标注,MOOCCubeX,"Practice more, learn more!
Wish you enjoy this course and benifit from our lectures.
"
C_1980009,油区构造解析,未标注,MOOCCubeX,课程在系统讲述近年来构造地质学新理论、新方法和新技术在油气勘探领域中的应用前提下。从区域上剖析含油气区发育的盆地背景，按照地球动力学系统，将含油气盆地划分为4种类型，并阐述了其特征。进而划分含油气盆地内部构造单元，解析不同类型含油气盆地发育的主要构造样式及成生关系，明确富集油气构造带的类型与分布规律。最后，阐述断层封闭性的评价方法及裂缝的预测技术，揭示构造对油气输导与储集作用的控制机理。该课程为石油与天然气工业培养具有扎实的地质理论基础，能够建立覆盖区构造地质模型，准确解释地震资料，掌握构造控藏规律的高级专门人才。
C_2226108,环境质量评价,未标注,MOOCCubeX,《环境质量评价》MOOC资源系统介绍我国环境影响评价制度的发展与基本方法，侧重环境质量评价、环境影响评价等应用知识和技术方法的介绍，通过本课程的学习，学生可以通过本课程的学习，系统了解我国环境评价制度的发展与作用，了解我国环境评价相关的法律法规、导则规范，掌握工程分析、不同环境要素，例如大气、水、噪声、土壤等环境要素的环境质量、环境影响评价方法，为今后开展环境管理、环境评价等相关工作奠定基础。
C_2226095,燃烧与爆炸,未标注,MOOCCubeX,《燃烧与爆炸》是高等学校安全工程和化学工程专业的核心基础课程，学习者通过学习可有效培养并提高分析石化企业火灾和爆炸事故的能力，进而预防灾害事故的发生。
C_2228967,上好一门课——关于专业课程的一些思考和实践,未标注,MOOCCubeX,上好一门课——关于专业课程的一些思考和实践
